   ,PURNO,RCVNO,CO,LNO,DIV,PURID,PURPRW,VNDNO,RCVDAT,MTNO,DLSTK,QLMK,OVDMK,ANS,GFDAT,OVDDYS,MTPAYDAT,CO,PURNO,ORDLNO,IT,DIV,ORDDAT,KINDAT,KINEMP,PURPRW,DLSTK,MKDYS,INQVND,ORDVND,PURID,MTNO,SPECID,ORDCAQQTY,CAQUN,ORDCPRQTY,CPRUN,CPRUP,CUCY,CIFUP,EXR,OCRYTAMT,CIFTAMT,ACRCVQTY,ACCPRRCVQTY,RCVDAT,ENDMK,DLABMK,RCVWRFDAT,DLHNTPRTMK,CNTRNO,CSTIDX,MLDTAXR,ISPMK,BRND,CIFCIFR,FRMID,RASHMK,SCDDAT,PAYENDMK,NCRDAT,AGRSUPPIVDDOC,PAYID,IVID,PAYTRM,ORGI,DRSUPPMK,DRSUPPDATNUM,ANNOUPSUPPMK,SIGNMK,OVSHPR,OVDPUNR,OVDPUNRUPL,CNTRPEMK,JBSAFMK,DLSITE,HLISID,BIDCLASSDATE,WWWMK,APKID,EMGPURMK,PLADDR,COTYPE,PURSTDNO,BGUP,BGCUCY
531,MWQ5Z7,W14584,LG,00,5,0,LG14,3600999484,0210123,PASFP107,M5M4,,,0,0210306,,,LG,MWQ5Z7,00,02,5,0201218,0201218,VNW0005359,LG14,M5M4,45,,3600999484,0,PASFPJ26,1203-1201813001UP450A,20.000,GL,,,480000.00000,VND,,,9600000.00,,20.000,,0210123,E,,0210126,,,,10,,SUNDAY MA366-10YR8/14,,C3,,0210204,,,,,,,VN,,,,,,,,,,,,,E,,,,,,480000.00000,VND
532,MWQ5Z7,W14584,LG,00,5,0,LG14,3600999484,0210123,PASFP107,M5M4,,,0,0210306,,,LG,MWQ5Z7,00,03,5,0201218,0201218,VNW0005359,LG14,M5M4,45,,3600999484,0,PASFP107,1203-1400613001,10.000,GL,,,375000.00000,VND,,,3750000.00,,10.000,,0210123,E,,0210126,,,,10,,SUNDAY 926-2.5G4/10,,C3,,0210204,,,,,,,VN,,,,,,,,,,,,,E,,,,,,375000.00000,VND
533,MWQ5Z7,W14585,LG,00,5,0,LG14,3600999484,0210123,PASFP674,M5M4,,,0,0210306,,,LG,MWQ5Z7,00,01,5,0201218,0201218,VNW0005359,LG14,M5M4,45,,3600999484,0,PASFP674,1203-1202513001,20.000,GL,,,515000.00000,VND,,,10300000.00,,20.000,,0210123,E,,0210126,,,,10,,SUNDAY MA366-7.5R9/20,,C3,,0210204,,,,,,,VN,,,,,,,,,,,,,E,,,,,,490000.00000,VND
534,MWQ5Z7,W14585,LG,00,5,0,LG14,3600999484,0210123,PASFP674,M5M4,,,0,0210306,,,LG,MWQ5Z7,00,02,5,0201218,0201218,VNW0005359,LG14,M5M4,45,,3600999484,0,PASFPJ26,1203-1201813001UP450A,20.000,GL,,,480000.00000,VND,,,9600000.00,,20.000,,0210123,E,,0210126,,,,10,,SUNDAY MA366-10YR8/14,,C3,,0210204,,,,,,,VN,,,,,,,,,,,,,E,,,,,,480000.00000,VND
535,MWQ5Z7,W14585,LG,00,5,0,LG14,3600999484,0210123,PASFP674,M5M4,,,0,0210306,,,LG,MWQ5Z7,00,03,5,0201218,0201218,VNW0005359,LG14,M5M4,45,,3600999484,0,PASFP107,1203-1400613001,10.000,GL,,,375000.00000,VND,,,3750000.00,,10.000,,0210123,E,,0210126,,,,10,,SUNDAY 926-2.5G4/10,,C3,,0210204,,,,,,,VN,,,,,,,,,,,,,E,,,,,,375000.00000,VND
536,MWQ5Z7,W14586,LG,00,5,0,LG14,3600999484,0210123,PASFPJ26,M5M4,,,0,0210306,,,LG,MWQ5Z7,00,01,5,0201218,0201218,VNW0005359,LG14,M5M4,45,,3600999484,0,PASFP674,1203-1202513001,20.000,GL,,,515000.00000,VND,,,10300000.00,,20.000,,0210123,E,,0210126,,,,10,,SUNDAY MA366-7.5R9/20,,C3,,0210204,,,,,,,VN,,,,,,,,,,,,,E,,,,,,490000.00000,VND
537,MWQ5Z7,W14586,LG,00,5,0,LG14,3600999484,0210123,PASFPJ26,M5M4,,,0,0210306,,,LG,MWQ5Z7,00,02,5,0201218,0201218,VNW0005359,LG14,M5M4,45,,3600999484,0,PASFPJ26,1203-1201813001UP450A,20.000,GL,,,480000.00000,VND,,,9600000.00,,20.000,,0210123,E,,0210126,,,,10,,SUNDAY MA366-10YR8/14,,C3,,0210204,,,,,,,VN,,,,,,,,,,,,,E,,,,,,480000.00000,VND
538,MWQ5Z7,W14586,LG,00,5,0,LG14,3600999484,0210123,PASFPJ26,M5M4,,,0,0210306,,,LG,MWQ5Z7,00,03,5,0201218,0201218,VNW0005359,LG14,M5M4,45,,3600999484,0,PASFP107,1203-1400613001,10.000,GL,,,375000.00000,VND,,,3750000.00,,10.000,,0210123,E,,0210126,,,,10,,SUNDAY 926-2.5G4/10,,C3,,0210204,,,,,,,VN,,,,,,,,,,,,,E,,,,,,375000.00000,VND
539,NW00Z7,W15488,LG,K0,4,6,LG24,3600999484,0210205,PASFPB66,B420,,,0,0210306,,,LG,NW00Z7,K0,01,4,0210122,0210122,PR09,LG24,B420,30,,3600999484,6,PASFPB66,1203-1203613001,30.000,GL,,,440000.00000,VND,,,13200000.00,,30.000,,0210205,E,,0210207,,LG2X,,10,,NAN-PAO SUNDAY MA366-5PB6/1,,,,0210224,,,,,A,,VN,,,,,,,,Y,,,,,E,,,,,,,
540,MWW7K4,W15487,LG,K0,3,6,LG24,3600999484,0210205,PASFPB66,M3M1,,,0,0210306,,,LG,MWW7K4,K0,01,3,0201231,0201231,PR09,LG24,M3M1,30,,3600999484,6,PASFPB66,1203-1203613001,10.000,GL,,,440000.00000,VND,,,4400000.00,,10.000,,0210205,E,,0210207,,LG2X,,10,,NAN-PAO SUNDAY MA366-5PB6/1,,,,0210320,,,,,A,,VN,,,,,,,,Y,,,,,E,,,,,,,
541,MWTHL1,W62829,LG,P0, ,1, ,CINYETA,0210206,WACWDL83           A,B331,, ,0,0210306,,,LG,MWTHL1,P0,01,3,0201204,0201204,N000000710,1R,B331,120,16125060,CINYETA,1,WACWDL83,1410-03652000VCLOSETROL990,12050.000,KG,,,5.79000,USD,5.848,1.000000,69769.50,70467.20,9500.000,,0210308,,,0210312,,ZK,,,,:Cinyea CYC-Vclosetrol 990,1.0100,C2,,0210415,,,,,,,,,,,,,0.00,0.00,,,,,,,51,,,,331CYC990R2,1817200000.00000,VND
542,MW0A26,W15769,LG,K0,3,6,LG24,2900440536-005,0210209,FUEIG79,BW3M,,,0,0210306,,,LG,MW0A26,K0,01,3,0200817,0200817,PR09,LG24,BW3M,5,,2900440536-005,6,FUEIG79,1115-3009980505A,510.000,PC,,,445000.00000,VND,,,226950000.00,,510.000,,0210302,E,,0210304,,HDA,,10,,NGHE AN INDUSTRIAL GAS,,,,M,,,,,A,,VN,,,,,,,,Y,,,,,E,,,,,,,
543,MWTZM4,W15684,LG,K0,2,6,LG24,2900440536-005,0210208,FUEIG79,M2M3,,,0,0210306,,,LG,MWTZM4,K0,01,2,0201215,0201215,PR09,LG24,M2M3,5,,2900440536-005,6,FUEIG79,1115-3009980505A,60.000,PC,,,445000.00000,VND,,,26700000.00,,60.000,,0210208,E,,0210209,,HDA,,10,,NGHE AN INDUSTRIAL GAS,,,,M,,,,,A,,VN,,,,,,,,Y,,,,,E,,,,,,540000.00000,VND
544,MWTZM4,W15473,LG,K0,2,6,LG24,2900440536-005,0210205,FUEIG79,M2M3,,,0,0210306,,,LG,MWTZM4,K0,01,2,0201215,0201215,PR09,LG24,M2M3,5,,2900440536-005,6,FUEIG79,1115-3009980505A,60.000,PC,,,445000.00000,VND,,,26700000.00,,60.000,,0210208,E,,0210209,,HDA,,10,,NGHE AN INDUSTRIAL GAS,,,,M,,,,,A,,VN,,,,,,,,Y,,,,,E,,,,,,540000.00000,VND
545,MW0FC6,W16208,LG,K0,4,6,LG24,2900440536-005,0210224,FUEIG101,B410,,,0,0210306,,,LG,MW0FC6,K0,01,4,0201124,0201124,PR09,LG24,B410,5,,2900440536-005,6,FUEIG101,1115-50000005120,60.000,PC,,,268000.00000,VND,,,16080000.00,,60.000,,0210224,E,,0210226,,HDA,,10,,NGHE AN INDUSTRIAL GAS,,,,M,,,,,A,,VN,,,,,,,,Y,,,,,E,,,,,,,
546,MW0FC6,W15789,LG,K0,4,6,LG24,2900440536-005,0210209,FUEIG101,B410,,,0,0210306,,,LG,MW0FC6,K0,01,4,0201124,0201124,PR09,LG24,B410,5,,2900440536-005,6,FUEIG101,1115-50000005120,60.000,PC,,,268000.00000,VND,,,16080000.00,,60.000,,0210224,E,,0210226,,HDA,,10,,NGHE AN INDUSTRIAL GAS,,,,M,,,,,A,,VN,,,,,,,,Y,,,,,E,,,,,,,
547,MW09D8,W15577,LG,00,3,0,LG16,2900440536-005,0210206,CHEIP312,BW32,,,0,0210306,,,LG,MW09D8,00,01,3,0201001,0201001,VNW0007819,LG16,BW32,10,,2900440536-005,0,CHEIP312,1001-N0093008A00,24.000,ST,,,1000000.00000,VND,,,24000000.00,,11.000,,0210326,,,0210328,,,,10,,KHI CN NGHE AN,,C3,,M,,,,,,,VN,,,,,,,,,,,,,E,,,,,CHEIP312,,
548,MW0AA9,W14976,LG,K0,3,6,LG24,2900440536-005,0210129,CHEINF78,BW3M,,,0,0210306,,,LG,MW0AA9,K0,01,3,0200822,0200822,PR09,LG24,BW3M,5,,2900440536-005,6,CHEINF78,1001-O0013078A,1020.000,PC,,,40000.00000,VND,,,40800000.00,,1020.000,,0210226,E,,0210227,,HDA1,,10,,NGHE AN INDUSTRIAL GAS,,,,M,,,,,A,,VN,,,,,,,,Y,,,,,E,,,,,,,
549,MW0AA9,W15768,LG,K0,3,6,LG24,2900440536-005,0210209,CHEINF78,BW3M,,,0,0210306,,,LG,MW0AA9,K0,01,3,0200822,0200822,PR09,LG24,BW3M,5,,2900440536-005,6,CHEINF78,1001-O0013078A,1020.000,PC,,,40000.00000,VND,,,40800000.00,,1020.000,,0210226,E,,0210227,,HDA1,,10,,NGHE AN INDUSTRIAL GAS,,,,M,,,,,A,,VN,,,,,,,,Y,,,,,E,,,,,,,
550,MW0AA9,W15541,LG,K0,3,6,LG24,2900440536-005,0210205,CHEINF78,BW3M,,,0,0210306,,,LG,MW0AA9,K0,01,3,0200822,0200822,PR09,LG24,BW3M,5,,2900440536-005,6,CHEINF78,1001-O0013078A,1020.000,PC,,,40000.00000,VND,,,40800000.00,,1020.000,,0210226,E,,0210227,,HDA1,,10,,NGHE AN INDUSTRIAL GAS,,,,M,,,,,A,,VN,,,,,,,,Y,,,,,E,,,,,,,
551,MW0G00,W15922,LG,K0,4,6,LG24,2900440536-005,0210219,CHEINF78,BW40,,,0,0210306,,,LG,MW0G00,K0,01,4,0201203,0201203,PR09,LG24,BW40,5,,2900440536-005,6,CHEINF78,1001-O0013078A,510.000,PC,,,40000.00000,VND,,,20400000.00,,120.000,,0210320,,,0210323,,HDA1,,10,,NGHE AN INDUSTRIAL GAS,,,,M,,,,,A,,VN,,,,,,,,Y,,,,,E,,,,,,,
552,MWNYQ9,W15708,LG,K0,3,6,LG24,2900440536-005,0210208,CHEINF78,M3M5,,,0,0210306,,,LG,MWNYQ9,K0,01,3,0200817,0200817,PR09,LG24,M3M5,5,,2900440536-005,6,CHEINF78,1001-O0013078A,60.000,PC,,,40000.00000,VND,,,2400000.00,,48.000,,0210208,,,0210209,,HDA1,,10,,NGHE AN INDUSTRIAL GAS,,,,M,,,,,A,,VN,,,,,,,,Y,,,,,E,,,,,,44500.00000,VND
553,NW0032,W16207,LG,K0,4,6,LG24,2900440536-005,0210224,CHEINF78,BW40,,,0,0210306,,,LG,NW0032,K0,01,4,0210107,0210107,PR09,LG24,BW40,5,,2900440536-005,6,CHEINF78,1001-O0013078A,360.000,PC,,,40000.00000,VND,,,14400000.00,,280.000,,0210403,,,0210406,,HDA1,,10,,NGHE AN INDUSTRIAL GAS,,,,M,,,,,A,,VN,,,,,,,,Y,,,,,E,,,,,,,
554,MWTT03,W15472,LG,K0,2,6,LG24,2900440536-005,0210205,CHEINF78,M2M3,,,0,0210306,,,LG,MWTT03,K0,01,2,0201210,0201210,PR09,LG24,M2M3,5,,2900440536-005,6,CHEINF78,1001-O0013078A,180.000,PC,,,40000.00000,VND,,,7200000.00,,180.000,,0210309,E,,0210311,,HDA1,,10,,NGHE AN INDUSTRIAL GAS,,,,M,,,,,A,,VN,,,,,,,,Y,,,,,E,,,,,,550000.00000,VND
555,NW65E0,W15745,LG,K0,5,6,LG24,2900440536-005,0210208,CHEINF78,M5M4,,,0,0210306,,,LG,NW65E0,K0,01,5,0210204,0210204,PR09,LG24,M5M4,5,,2900440536-005,6,CHEINF78,1001-O0013078A,30.000,PC,,,40000.00000,VND,,,1200000.00,,30.000,,0210316,E,,0210318,,HDA1,,10,,NGHE AN INDUSTRIAL GAS,,,,M,,,,,A,,VN,,,,,,,,Y,,,,,E,,,,,,40000.00000,VND
556,MWW0V5,W15020,LG,K0,3,6,LG24,2900440536-005,0210130,CHEINF78,M3M5,,,0,0210306,,,LG,MWW0V5,K0,01,3,0200324,0200324,PR09,LG24,M3M5,5,,2900440536-005,6,CHEINF78,1001-O0013078A,120.000,PC,,,40000.00000,VND,,,4800000.00,,100.000,,0210320,,,0210323,,HDA1,,10,,NGHE AN INDUSTRIAL GAS,,,,M,,,,,A,,VN,,,,,,,,Y,,,,,E,,,,,,,
557,MW0DQ8,W15920,LG,K0,4,6,LG24,2900440536-005,0210219,CHEIP456,B420,,,0,0210306,,,LG,MW0DQ8,K0,01,4,0201021,0210106,PR09,LG24,B420,5,,2900440536-005,6,CHEIP456,1001-O0013008261,600.000,PC,,,40000.00000,VND,,,24000000.00,,355.000,,0210331,,,0210402,,HDA,,10,,NGHE AN INDUSTRIAL GAS,,,,0210630,,,,,A,,VN,,,,,,,,Y,,,,,E,,,,,,,
558,MW0DQ8,W15773,LG,K0,4,6,LG24,2900440536-005,0210209,CHEIP456,B420,,,0,0210306,,,LG,MW0DQ8,K0,01,4,0201021,0210106,PR09,LG24,B420,5,,2900440536-005,6,CHEIP456,1001-O0013008261,600.000,PC,,,40000.00000,VND,,,24000000.00,,355.000,,0210331,,,0210402,,HDA,,10,,NGHE AN INDUSTRIAL GAS,,,,0210630,,,,,A,,VN,,,,,,,,Y,,,,,E,,,,,,,
559,NW00A2,W15650,LG,K0,4,6,LG24,2900440536-005,0210206,CHEINF78,BW40,,,0,0210306,,,LG,NW00A2,K0,01,4,0210109,0210109,PR09,LG24,BW40,5,,2900440536-005,6,CHEINF78,1001-O0013078A,300.000,PC,,,40000.00000,VND,,,12000000.00,,95.000,,0210329,,,0210331,,HDA1,,10,,NGHE AN INDUSTRIAL GAS,,,,M,,,,,A,,VN,,,,,,,,Y,,,,,E,,,,,,,
560,MWW6W8,W15180,LG,K0,6,6,LG24,2900440536-005,0210201,CHEINF78,M610,,,0,0210306,,,LG,MWW6W8,K0,01,6,0201214,0201214,PR09,LG24,M610,5,,2900440536-005,6,CHEINF78,1001-O0013078A,1020.000,PC,,,40000.00000,VND,,,40800000.00,,350.000,,0210331,,,0210402,,HDA1,,10,,NGHE AN INDUSTRIAL GAS,,,,M,,,,,A,,VN,,,,,,,,Y,,,,,E,,,,,,,
561,NW00B3,W16428,LG,K0,3,6,LG24,0201275452,0210226,LUBLQ107,B334,,,0,0210306,,,LG,NW00B3,K0,01,3,0210111,0210111,PR09,LG24,B334,45,,0201275452,6,LUBLQ107,1121-02EN2200DH1CI415W40,16.000,TK,,,8900000.00000,VND,,,142400000.00,,16.000,,0210226,E,,0210228,,LG16,,10,,IDEMITSU 15W40 200LT/TK,,,,0210301,,,,,A,,VN,,,,,,,,Y,,,,,E,,,,,LUBLQ107,,
562,MWT2T4,W16046,LG,00,6,0,LG28,3600725726,0210222,PASFPLGMWT2T40001,B610,,,0,0210306,,,LG,MWT2T4,00,01,6,0210121,0210121,VNW0007917,LG28,B610,30,,3600725726,0,PASFPLGMWT2T40001,1203-1201813001MA36,55.000,GL,,,500000.00000,VND,,,27500000.00,,55.000,,0210222,E,,0210224,,,,10,,RAINBOW NO.726#18,,C3,,0210223,,,,,,,VN,,,,,,,,,,,,,E,,,,,,500000.00000,VND
563,MWU461,W16047,LG,00,6,0,LG14,3600725726,0210222,PASBF28,B610,,,0,0210306,,,LG,MWU461,00,01,6,0210119,0210119,VNW0005359,LG14,B610,30,,3600725726,0,PASBF28,1204-70706003001,6.000,GL,,,700000.00000,VND,,,4200000.00,,6.000,,0210222,E,,0210224,,,,10,,RAINBOW,,C3,,0210222,,,,,,,VN,,,,,,,,,,,,,E,,,,,,700000.00000,VND
564,MWU461,W16047,LG,00,6,0,LG14,3600725726,0210222,PASBF28,B610,,,0,0210306,,,LG,MWU461,00,02,6,0210119,0210119,VNW0005359,LG14,B610,30,,3600725726,0,PASBP162,1204-303660020041500,10.000,LT,,,175000.00000,VND,,,1750000.00,,10.000,,0210222,E,,0210224,,,,10,,RAINBOW,,C3,,0210222,,,,,,,VN,,,,,,,,,,,,,E,,,,,,175000.00000,VND
565,NW5U25,W16014,LG,K0,3,6,LG24,0106596417,0210220,LUBLGT26,MW32,,,0,0210306,,,LG,NW5U25,K0,01,3,0210219,0210219,VNW0007819,LG24,MW32,30,0106596417,0106596417,6,LUBLGT26,1122-1JK42501499,32.000,CA,,,390300.00000,VND,,,12489600.00,,32.000,,0210220,E,,0210221,,LG07,,10,,TGL-250B,,,,0210324,,,,,,,US,,,,,,,,Y,,,,,E,,,,,LUBLGT26,276000.00000,VND
566,MW05D6,W16771,LG,A0,5,0,N04,3002131356,0210304,CHEIP563,B512,,*,1,0210306,14,,LG,MW05D6,A0,01,5,0200730,0200730,N000000711,N04,B512,10,,3002131356,0,CHEIP563,1001-C0133902,13500.000,MT,,,205000.00000,VND,,,2767500000.00,,7107.940,,0210403,,,0210406,,,,10,,N,,C3,,M,,,,,,,VN,,,,,,,,,,,,,E,,,"S? nh? 3A, ng? 16 H?i Th??ng L?n ?ng, Ph??ng B?c H?",3,CPGAS5120-00074,,
567,MWW499,W16809,LG,00,6,0,504,0401936815,0210304,WACMGH33,M620,,*,1,0210306,16,,LG,MWW499,00,01,6,0201105,0201105,N000016150,504,M620,100,,0401936815,0,WACMGH33,1408-488B02047A000C,2.000,PC,,,144000000.00000,VND,,,288000000.00,,2.000,,0210304,E,,0210306,,,,10,,Air Products,,C3,,0210216,,,,,,,SG,,,,,,,,,,,,,E,ZY,,,3,WACMGH33,,
568,MWS8Z5,W16772,LG,00,3,0,1B,0200835768,0210304,CHEIN376,B331,,*,1,0210306,6,,LG,MWS8Z5,00,01,3,0201123,0201123,N000000799,1B,B331,5,,0200835768,0,CHEIN376,1001-S0323456,86536.000,KG,,,4750.00000,VND,,,411046000.00,,85480.000,,0210326,E,,0210328,,,,10,,CHEIN376,,C3,,M,,,,,,,KR,,,,,,,,,,,,,E,52,,,"2,3",331NAOHR3,5490.00000,VND
569,MW0AW0,W16416,LG,00,4,0,LG16,0105875143,0210226,FPFFP23,B420,,,0,0210308,,,LG,MW0AW0,00,01,4,0201126,0201126,VNW0007819,LG16,B420,90,,0105875143,0,FPFFP23,1501-1410021211,30.000,CA,,,410000.00000,VND,,,12300000.00,,30.000,,0210226,E,,0210228,,,,10,,THREEBOND 1211,,C3,,0210301,,,,,,,JP,,,,,,,,,,,,,E,,,,,,,
570,MW05D6,W16849,LG,A0,5,0,N04,3002131356,0210305,CHEIP563,B512,,*,1,0210308,15,,LG,MW05D6,A0,01,5,0200730,0200730,N000000711,N04,B512,10,,3002131356,0,CHEIP563,1001-C0133902,13500.000,MT,,,205000.00000,VND,,,2767500000.00,,7107.940,,0210403,,,0210406,,,,10,,N,,C3,,M,,,,,,,VN,,,,,,,,,,,,,E,,,"S? nh? 3A, ng? 16 H?i Th??ng L?n ?ng, Ph??ng B?c H?",3,CPGAS5120-00074,,
571,NW0006,W16957,LG,K0,3,6,LG24,2900440536-005,0210305,CHEIN93,B334,,*,1,0210308,19,,LG,NW0006,K0,01,3,0210104,0210104,PR09,LG24,B334,7,,2900440536-005,6,CHEIN93,1001-C030301855D,300.000,PC,,,167000.00000,VND,,,50100000.00,,250.000,,0210331,,,0210402,,HDA1,,10,,BAC HA-INDUSTRIAL GAS,,,,M,,,,,A,,VN,,,,,,,,Y,,,,,E,,*,,,,,
572,LW0CS0,W15448,LG,K0,5,6,LG3,2802022805,0210202,CHEINA58,B512,,,0,0210308,,,LG,LW0CS0,K0,01,5,0190531,0190531,PR09,LG3,B512,10,,2802022805,6,CHEINA58,1001-S0333016,200000.000,KG,,,3116.00000,VND,,,623200000.00,,199900.000,,0210202,E,,0210205,,HQT4,,10,,Viet Nam,,,,M,,,,,A,,,,,,,,,,Y,,,,,E,52,,,,CPGAS5120-80000,,
573,NW5GB6,W15256,LG,K0,5,6,LG3,2802022805,0210202,CHEINA58,B512,,,0,0210308,,,LG,NW5GB6,K0,01,5,0210116,0210116,PR09,LG3,B512,5,,2802022805,6,CHEINA58,1001-S0333016,30000.000,KG,,,2980.00000,VND,,,89400000.00,,25970.000,,0210310,,,0210314,,LG2C,,10,,Viet Nam,,,,M,,,,,A,,VN,,,,,,,,Y,,,,,E,52,,,,CPGAS5120-80000,2980.00000,VND
574,MW00X5,W15546,LG,K0,5,6,LG3,2802022805,0210206,CHEIN7,B523,,,0,0210308,,,LG,MW00X5,K0,01,5,0200205,0200205,PR09,LG3,B523,3,,2802022805,6,CHEIN7,1001-A0103086,400000.000,KG,,,2718.00000,VND,,,1087200000.00,,390180.000,,0210320,,,0210323,,HMV,,10,,Viet Nam,,,,M,,,,,A,,VN,,,,,,,,Y,,,,,E,52,,,,,,
575,MW00X5,W14136,LG,K0,5,6,LG3,2802022805,0210116,CHEIN7,B523,,,0,0210308,,,LG,MW00X5,K0,01,5,0200205,0200205,PR09,LG3,B523,3,,2802022805,6,CHEIN7,1001-A0103086,400000.000,KG,,,2718.00000,VND,,,1087200000.00,,390180.000,,0210320,,,0210323,,HMV,,10,,Viet Nam,,,,M,,,,,A,,VN,,,,,,,,Y,,,,,E,52,,,,,,
576,MWNXY7,W62735,LG,P0, ,1, ,CINYETA,0210130,WACWDL80           A,B531,, ,0,0210308,,,LG,MWNXY7,P0,02,2,0200813,0210203,N000100682,1R,B531,120,16125060,CINYETA,1,WACWDL80,1410-08652000VMA828,4900.000,KG,,,5.24000,USD,5.292,1.000000,25676.00,25932.76,2500.000,,0210308,,,0210312,,ZK,,,,Cinyea CYC-VMA 828,1.0100,C2,,0210530,,,,,,,,,,,,,0.00,0.00,,,,,,,51,,,,2230BPCD2,5.40000,VND
577,MWNXY7,W62735,LG,P0, ,1, ,CINYETA,0210130,WACWDL80           A,B531,, ,0,0210308,,,LG,MWNXY7,P0,01,5,0200813,0200813,N000100682,1R,B531,120,16125060,CINYETA,1,WACWDL46,1410-67652001VN2200,50.000,KG,,,6.08000,USD,6.141,1.000000,304.00,307.04,50.000,0.000,0201103,,,0201106,,ZK,,,,Cinyea CYB-VN 2200,1.0100,C2,,0210220,,,,,,,,,,,,,0.00,0.00,,,,,,,51,,,,2230BPCD6-2,6.40000,VND
578,MWTMT5,W15919,LG,K0,5,6,LG24,0101515887,0210219,CHEIN376,B531,,,0,0210308,,,LG,MWTMT5,K0,01,5,0210126,0210126,N000126437,LG24,B531,5,0101515887,0101515887,6,CHEIN376,1001-S0323456,1332459.000,KG,,,3700.00000,VND,,,4930098300.00,,1031280.000,,0210403,,,0210406,,LG13,,10,,T?N TH?NH,,,,M,,,,,,,VN,,,,,,,,Y,,,,,E,52,,,"1,2,3",2230BPCD12,8818.00000,VND
579,MWTMT5,W16192,LG,K0,5,6,LG24,0101515887,0210224,CHEIN376,B531,,,0,0210308,,,LG,MWTMT5,K0,01,5,0210126,0210126,N000126437,LG24,B531,5,0101515887,0101515887,6,CHEIN376,1001-S0323456,1332459.000,KG,,,3700.00000,VND,,,4930098300.00,,1031280.000,,0210403,,,0210406,,LG13,,10,,T?N TH?NH,,,,M,,,,,,,VN,,,,,,,,Y,,,,,E,52,,,"1,2,3",2230BPCD12,8818.00000,VND
580,MWTMT5,W16191,LG,K0,5,6,LG24,0101515887,0210224,CHEIN376,B531,,,0,0210308,,,LG,MWTMT5,K0,01,5,0210126,0210126,N000126437,LG24,B531,5,0101515887,0101515887,6,CHEIN376,1001-S0323456,1332459.000,KG,,,3700.00000,VND,,,4930098300.00,,1031280.000,,0210403,,,0210406,,LG13,,10,,T?N TH?NH,,,,M,,,,,,,VN,,,,,,,,Y,,,,,E,52,,,"1,2,3",2230BPCD12,8818.00000,VND
581,MWTMT5,W15961,LG,K0,5,6,LG24,0101515887,0210220,CHEIN376,B531,,,0,0210308,,,LG,MWTMT5,K0,01,5,0210126,0210126,N000126437,LG24,B531,5,0101515887,0101515887,6,CHEIN376,1001-S0323456,1332459.000,KG,,,3700.00000,VND,,,4930098300.00,,1031280.000,,0210403,,,0210406,,LG13,,10,,T?N TH?NH,,,,M,,,,,,,VN,,,,,,,,Y,,,,,E,52,,,"1,2,3",2230BPCD12,8818.00000,VND
582,MW00X5,W14979,LG,K0,5,6,LG3,2802022805,0210130,CHEIN7,B523,,,0,0210308,,,LG,MW00X5,K0,01,5,0200205,0200205,PR09,LG3,B523,3,,2802022805,6,CHEIN7,1001-A0103086,400000.000,KG,,,2718.00000,VND,,,1087200000.00,,390180.000,,0210320,,,0210323,,HMV,,10,,Viet Nam,,,,M,,,,,A,,VN,,,,,,,,Y,,,,,E,52,,,,,,
583,MW0521,W15476,LG,K0,3,6,LG3,3001494653,0210205,CHEIN93,BW3M,,,0,0210309,,,LG,MW0521,K0,01,3,0200502,0200502,PR09,LG3,BW3M,10,,3001494653,6,CHEIN93,1001-C030301855D,500.000,PC,,,169000.00000,VND,,,84500000.00,,500.000,,0210403,E,,0210406,,HSY,,10,,CO2,,,,M,,,,,A,,VN,,,,,,,,Y,,,,,E,,,,,,,
584,MW07W9,W15471,LG,00,3,0,LG28,3001494653,0210205,CHEIN48,BW32,,,0,0210309,,,LG,MW07W9,00,01,3,0200714,0200714,VNW0007917,LG28,BW32,3,,3001494653,0,CHEIN48,1001-A0503608A,50.000,PC,,,140000.00000,VND,,,7000000.00,,30.000,,0210205,,,0210207,,,,10,,KHI ARGON,,C3,,M,,,,,,,VN,,,,,,,,,,,,,E,,,,,,,
585,MWW2Z4,W15686,LG,00,6,0,LG28,3001494653,0210208,CHEIN944,M610,,,0,0210309,,,LG,MWW2Z4,00,01,6,0200822,0200822,VNW0007917,LG28,M610,3,,3001494653,0,CHEIN944,1001-O001300958A,100.000,PC,,,550000.00000,VND,,,55000000.00,,93.000,,0210325,,,0210327,,,,10,,vi?t nam,,C3,,M,,,,,,,VN,,,,,,,,,,,,,E,C3ZXb2,,,,,,
586,LWW4V7,W15685,LG,K0,6,6,LG3,3001494653,0210208,CHEIN93,M610,,,0,0210309,,,LG,LWW4V7,K0,01,6,0190615,0190615,PR09,LG3,M610,10,,3001494653,6,CHEIN93,1001-C030301855D,1000.000,PC,,,169000.00000,VND,,,169000000.00,,905.000,,0210319,,,0210321,,HSY,,10,,CO2,,,,M,,,,,A,,,,,,,,,,Y,,,,,E,,,,,,,
587,MWW2Z4,W16392,LG,00,6,0,LG28,3001494653,0210226,CHEIN944,M610,,,0,0210309,,,LG,MWW2Z4,00,01,6,0200822,0200822,VNW0007917,LG28,M610,3,,3001494653,0,CHEIN944,1001-O001300958A,100.000,PC,,,550000.00000,VND,,,55000000.00,,93.000,,0210325,,,0210327,,,,10,,vi?t nam,,C3,,M,,,,,,,VN,,,,,,,,,,,,,E,C3ZXb2,,,,,,
