   ,PURNO,RCVNO,CO,LNO,DIV,PURID,PURPRW,VNDNO,RCVDAT,MTNO,DLSTK,QLMK,OVDMK,ANS,GFDAT,OVDDYS,MTPAYDAT,CO,PURNO,ORDLNO,IT,DIV,ORDDAT,KINDAT,KINEMP,PURPRW,DLSTK,MKDYS,INQVND,ORDVND,PURID,MTNO,SPECID,ORDCAQQTY,CAQUN,ORDCPRQTY,CPRUN,CPRUP,CUCY,CIFUP,EXR,OCRYTAMT,CIFTAMT,ACRCVQTY,ACCPRRCVQTY,RCVDAT,ENDMK,DLABMK,RCVWRFDAT,DLHNTPRTMK,CNTRNO,CSTIDX,MLDTAXR,ISPMK,BRND,CIFCIFR,FRMID,RASHMK,SCDDAT,PAYENDMK,NCRDAT,AGRSUPPIVDDOC,PAYID,IVID,PAYTRM,ORGI,DRSUPPMK,DRSUPPDATNUM,ANNOUPSUPPMK,SIGNMK,OVSHPR,OVDPUNR,OVDPUNRUPL,CNTRPEMK,JBSAFMK,DLSITE,HLISID,BIDCLASSDATE,WWWMK,APKID,EMGPURMK,PLADDR,COTYPE,PURSTDNO,BGUP,BGCUCY
1334,KW0TN8,W67254,LG,B0,5,0,LG6,3001937520,0190218,CHEIP563,B511,,,0,0190417,,,LG,KW0TN8,B0,01,5,0180929,0180929,VNW0000287,LG6,B511,30,,3001937520,0,CHEIP563,1001-C0133902,5000.000,MT,,,240000.00000,VND,,,1200000000.00,,5001.370,0.000,0190706,E,,0190709,,,,10,,¥Û¦Ç¥Û,,C3,,M,,,,,,,VN,,,,,,,,,,,,,E,,,,,CPGAS5120-00058,,
1335,KW0TN8,W67285,LG,B0,5,0,LG6,3001937520,0190218,CHEIP563,B511,,,0,0190417,,,LG,KW0TN8,B0,01,5,0180929,0180929,VNW0000287,LG6,B511,30,,3001937520,0,CHEIP563,1001-C0133902,5000.000,MT,,,240000.00000,VND,,,1200000000.00,,5001.370,0.000,0190706,E,,0190709,,,,10,,¥Û¦Ç¥Û,,C3,,M,,,,,,,VN,,,,,,,,,,,,,E,,,,,CPGAS5120-00058,,
1336,KW0TN8,W67305,LG,B0,5,0,LG6,3001937520,0190219,CHEIP563,B511,,,0,0190417,,,LG,KW0TN8,B0,01,5,0180929,0180929,VNW0000287,LG6,B511,30,,3001937520,0,CHEIP563,1001-C0133902,5000.000,MT,,,240000.00000,VND,,,1200000000.00,,5001.370,0.000,0190706,E,,0190709,,,,10,,¥Û¦Ç¥Û,,C3,,M,,,,,,,VN,,,,,,,,,,,,,E,,,,,CPGAS5120-00058,,
1337,KW15R8,W54815,LG,00, ,1, ,CCWHIAU,0190403,FUESO64            A,B211,, ,0,0190417,,,LG,KW15R8,00,01,2,0190213,0190213,N000000801,M15,B211,60,,CCWHIAU,1,FUESO64,1102-360811117280FHSI101,50000.000,MT,,,116.87000,USD,120.376,1.000000,5843500.00,6018805.00,54332.000,0.000,0190403,E,,0190405,,,,,,TARRAWONGA PCI,1.0300,C2,,0190430,,,,,,,AU,,,,,110.00,0.00,0.00,,,,,,,,,,,LG2100-0007,,
1338,LW5007,W70900,LG,00,5,0,LG22,0105222602,0190330,CHEIN7,B521,,,0,0190418,,,LG,LW5007,00,01,5,0190314,0190314,VNW0000049,LG22,B521,5,,0105222602,0,CHEIN7,1001-A0103086,82423.000,KG,,,2990.00000,VND,,,246444770.00,,82890.000,0.000,0190608,E,,0190611,,,,10,,AL2(SO4)3 H20,,C3,,M,,,,,,,VN,,,,,,,,,,,,,E,52,,,,521002,218244000.00000,VND
1339,LW5RX6,W70791,LG,K0,5,6,LG14,0105222602,0190329,CHEIN170,B521,,,0,0190418,,,LG,LW5RX6,K0,01,5,0190213,0190213,PR09,LG14,B521,5,,0105222602,6,CHEIN170,1001-H0043326,210355.000,KG,,,3100.00000,VND,,,652100500.00,,210355.000,0.000,0190617,E,,0190619,,HVH2,,10,,HCl,,,,M,,,,,A,,,,,,,,,,Y,,,,,E,52,,,,521004,247850520.00000,VND
1340,LWW147,W71101,LG,K0,6,6,LG3,0201275452,0190402,LUBLGQ40,MW60,,,0,0190418,,,LG,LWW147,K0,01,6,0190219,0190219,PR09,LG3,MW60,85,,0201275452,6,LUBLGQ40,1122-H055180EP2,50.000,TK,,,12700000.00000,VND,,,635000000.00,,50.000,0.000,0190402,E,,0190404,,HIDM,,10,,Formosa-Idemitsu,,,,0190518,,,,,A,,,,,,,,,,Y,,,,,E,,,,,,,
1341,KWWME2,W71102,LG,00,6,0,LG20,0201275452,0190402,LUBLGQ39,MW60,,,0,0190418,,,LG,KWWME2,00,01,6,0190103,0190103,VNW0006629,LG20,MW60,90,,0201275452,0,LUBLGQ39,1122-H055180EP1,150.000,TK,,,12037000.00000,VND,,,1805550000.00,,150.000,0.000,0190402,E,,0190404,,,,10,,Formosa-Idemitsu,,C3,,0190406,,,,,,,TH,,,,,,,,,,,,,E,,,,,,,
1342,LW5007,W71530,LG,00,5,0,LG22,0105222602,0190408,CHEIN7,B521,,,0,0190418,,,LG,LW5007,00,01,5,0190314,0190314,VNW0000049,LG22,B521,5,,0105222602,0,CHEIN7,1001-A0103086,82423.000,KG,,,2990.00000,VND,,,246444770.00,,82890.000,0.000,0190608,E,,0190611,,,,10,,AL2(SO4)3 H20,,C3,,M,,,,,,,VN,,,,,,,,,,,,,E,52,,,,521002,218244000.00000,VND
1343,LW5RX6,W70933,LG,K0,5,6,LG14,0105222602,0190329,CHEIN170,B521,,,0,0190418,,,LG,LW5RX6,K0,01,5,0190213,0190213,PR09,LG14,B521,5,,0105222602,6,CHEIN170,1001-H0043326,210355.000,KG,,,3100.00000,VND,,,652100500.00,,210355.000,0.000,0190617,E,,0190619,,HVH2,,10,,HCl,,,,M,,,,,A,,,,,,,,,,Y,,,,,E,52,,,,521004,247850520.00000,VND
1344,LW68X5,W70847,LG,K0,2,6,LG26,0312981728,0190329,LUBLGP39,BW27,,,0,0190418,,,LG,LW68X5,K0,01,2,0190305,0190305,PR09,LG26,BW27,30,,0312981728,6,LUBLGP39,1122-4GS1150DW1222,316500.000,CC,,,1820.00000,VND,,,576030000.00,,316500.000,0.000,0190329,E,,0190331,,HDU3,,10,,DW,,,,0190408,,,,,A,,,,,,,,,,Y,,,,,E,,,,,,1820.00000,VND
1345,LW5RX6,W71476,LG,K0,5,6,LG14,0105222602,0190406,CHEIN170,B521,,,0,0190418,,,LG,LW5RX6,K0,01,5,0190213,0190213,PR09,LG14,B521,5,,0105222602,6,CHEIN170,1001-H0043326,210355.000,KG,,,3100.00000,VND,,,652100500.00,,210355.000,0.000,0190617,E,,0190619,,HVH2,,10,,HCl,,,,M,,,,,A,,,,,,,,,,Y,,,,,E,52,,,,521004,247850520.00000,VND
1346,KWP4A8,W69908,LG,00,5,0,LG32,0107476232,0190319,CHEMI75,B511,,,0,0190418,,,LG,KWP4A8,00,01,5,0190201,0190201,VNW0008816,LG32,B511,45,,0107476232,0,CHEMI75,1003-S0011P761J0,3.000,CA,,,335000.00000,VND,,,1005000.00,,3.000,0.000,0190319,E,,0190321,,,,10,,Hanna,,C3,,0190321,,,,,,,RO,,,,,,,,,,,,,E,,,,,,270000.00000,VND
1347,LW00H8,W66407,LG,K0,3,6,LG14,3600999484,0190130,PASFP107,B331,,,0,0190419,,,LG,LW00H8,K0,01,3,0190108,0190108,PR09,LG14,B331,20,,3600999484,6,PASFP107,1203-1400613001,25.000,GL,,,375000.00000,VND,,,9375000.00,,25.000,0.000,0190130,E,,0190201,,HNB1,,10,,926-2.5G4/10,,,,0190315,,,,,A,,,,,,,,,,Y,,,,,E,,*,,,,,
1348,LW68K2,W71656,LG,00,3,0,LG24,3002050643,0190409,WACIA838,B331,,,0,0190419,,,LG,LW68K2,00,01,3,0190330,0190330,VNW0007257,LG24,B331,70,,3002050643,0,WACIA838,1403-561B10042429600,4.000,BX,,,2150000.00000,VND,,,8600000.00,,4.000,0.000,0190409,E,,0190414,,,,10,,HACH,,C3,,0190612,,,,,,,US,,,,,,,,,,,,,E,52,,,,,2187900.00000,VND
1349,LW68K2,W71656,LG,00,3,0,LG24,3002050643,0190409,WACIA838,B331,,,0,0190419,,,LG,LW68K2,00,02,3,0190330,0190330,VNW0007257,LG24,B331,70,,3002050643,0,WACIA907,1403-561B10042429300,3.000,BX,,,1655000.00000,VND,,,4965000.00,,3.000,0.000,0190409,E,,0190414,,,,10,,HACH,,C3,,0190612,,,,,,,US,,,,,,,,,,,,,E,52,,,,,1625000.00000,VND
1350,KWN3X1,W67961,LG,00,6,0,LG24,0312223040,0190226,WACCM90,M610,,,0,0190419,,,LG,KWN3X1,00,01,6,0190108,0190108,VNW0007257,LG24,M610,60,,0312223040,0,WACCM90,1401-15011CR417A,6.000,KG,,,745330.00000,VND,,,4471980.00,,6.000,0.000,0190226,E,,0190227,,,,10,,ECORON,,C3,,0190312,,,,,,,CN,,,,,,,,,,,,,E,x4,,,,,390000.00000,VND
1351,KWN3X1,W67313,LG,00,6,0,LG24,0312223040,0190219,WACCM90,M610,,,0,0190419,,,LG,KWN3X1,00,01,6,0190108,0190108,VNW0007257,LG24,M610,60,,0312223040,0,WACCM90,1401-15011CR417A,6.000,KG,,,745330.00000,VND,,,4471980.00,,6.000,0.000,0190226,E,,0190227,,,,10,,ECORON,,C3,,0190312,,,,,,,CN,,,,,,,,,,,,,E,x4,,,,,390000.00000,VND
1352,KWP2Z9,W71265,LG,K0,5,6,LG18,0311010882,0190404,WACWDD79,B512,,,0,0190419,,,LG,KWP2Z9,K0,01,5,0181225,0181225,PR09,LG18,B512,90,,0311010882,6,WACWDD79,1410-066500013DT120,3068.000,KG,,,120200.00000,VND,,,368773600.00,,3068.000,0.000,0190528,E,,0190530,,HT44,,10,,3DT120/236,,,,M,,,,,A,,,,,,,,,,Y,,,,,E,52,,,,CPGAS5120-00049,120200.00000,VND
1353,KWN621,W71264,LG,00,2,0,LG10,0311010882,0190404,WACWDP76,B211,,,0,0190419,,,LG,KWN621,00,01,2,0181222,0181222,VNW0005270,LG10,B211,60,,0311010882,0,WACWDP76,1410-066502503DT191,6050.000,KG,,,61074.00000,VND,,,369497700.00,,6050.000,0.000,0190912,E,,0190914,,,,10,,Nalco 3DT 191,,C3,,M,,,,,,,TH,,,,,,,,,,,,,E,,,,,NALCO-3DT191,62000.00000,VND
1354,LW01M2,W71263,LG,00,5,0,LG20,0311010882,0190404,WACIAG85,B512,,,0,0190419,,,LG,LW01M2,00,01,5,0190327,0190327,VNW0006629,LG20,B512,60,,0311010882,0,WACIAG85,1403-0265017071D5PLUS,680.000,KG,,,204530.00000,VND,,,139080400.00,,680.000,0.000,0190404,E,,0190406,,,,10,,NALCO 71D5 PLUS,,C3,,M,,,,,,,KR,,,,,,,,,,,,,E,,,,,CPGAS5120-00062,,
1355,KW0V05,W72410,LG,00,A,0,LG32,3600725726,0190416,PASSP16,BWA3,,*,1,0190419,102,,LG,KW0V05,00,01,A,0181105,0181105,VNW0008816,LG32,BWA3,15,,3600725726,0,PASSP16,1208-40083001,250.000,GL,,,380000.00000,VND,,,95000000.00,,250.000,0.000,0190416,E,,0190419,,,,10,,RAINBOW NO.1802 #8,,C3,,M,,,,,,,TW,,,,,,,,,,,,,E,,,,,,,
1356,KWP103,W71052,LG,00,2,0,LG4,2802022805,0190402,CHEIN376,B221,,,0,0190419,,,LG,KWP103,00,01,2,0190304,0190911,VNW0000341,LG4,B221,2,,2802022805,0,CHEIN376,1001-S0323456,1137250.000,KG,0.000,,6498.00000,VND,,,7389850500.00,,1137250.000,0.000,0190524,E,,0190911,,,,10,,NAOH 45%,,C3,,M,,,,,,,VN,,,,,,,,,,,,,E,52,,,,2230BPCD12,8818.00000,VND
1357,KWP103,W71456,LG,00,2,0,LG4,2802022805,0190406,CHEIN376,B221,,,0,0190419,,,LG,KWP103,00,01,2,0190304,0190911,VNW0000341,LG4,B221,2,,2802022805,0,CHEIN376,1001-S0323456,1137250.000,KG,0.000,,6498.00000,VND,,,7389850500.00,,1137250.000,0.000,0190524,E,,0190911,,,,10,,NAOH 45%,,C3,,M,,,,,,,VN,,,,,,,,,,,,,E,52,,,,2230BPCD12,8818.00000,VND
1358,KWP103,W71603,LG,00,2,0,LG4,2802022805,0190406,CHEIN376,B221,,,0,0190419,,,LG,KWP103,00,01,2,0190304,0190911,VNW0000341,LG4,B221,2,,2802022805,0,CHEIN376,1001-S0323456,1137250.000,KG,0.000,,6498.00000,VND,,,7389850500.00,,1137250.000,0.000,0190524,E,,0190911,,,,10,,NAOH 45%,,C3,,M,,,,,,,VN,,,,,,,,,,,,,E,52,,,,2230BPCD12,8818.00000,VND
1359,KWP103,W71416,LG,00,2,0,LG4,2802022805,0190406,CHEIN376,B221,,,0,0190419,,,LG,KWP103,00,01,2,0190304,0190911,VNW0000341,LG4,B221,2,,2802022805,0,CHEIN376,1001-S0323456,1137250.000,KG,0.000,,6498.00000,VND,,,7389850500.00,,1137250.000,0.000,0190524,E,,0190911,,,,10,,NAOH 45%,,C3,,M,,,,,,,VN,,,,,,,,,,,,,E,52,,,,2230BPCD12,8818.00000,VND
1360,KWP103,W71214,LG,00,2,0,LG4,2802022805,0190404,CHEIN376,B221,,,0,0190419,,,LG,KWP103,00,01,2,0190304,0190911,VNW0000341,LG4,B221,2,,2802022805,0,CHEIN376,1001-S0323456,1137250.000,KG,0.000,,6498.00000,VND,,,7389850500.00,,1137250.000,0.000,0190524,E,,0190911,,,,10,,NAOH 45%,,C3,,M,,,,,,,VN,,,,,,,,,,,,,E,52,,,,2230BPCD12,8818.00000,VND
1361,KW12H5,W69306,LG,K0,3,6,LG32,2900440536-005,0190313,CHEIP312,BW32,,,0,0190419,,,LG,KW12H5,K0,01,3,0181119,0190130,PR09,LG32,BW32,30,,2900440536-005,6,CHEIP312,1001-N0093008A00,15.000,ST,,,800000.00000,VND,,,12000000.00,,15.000,0.000,0190524,E,,0190526,,HNA,,10,,NITO 6M3/PC,,,,M,,,,,A,,,,,,,,,,Y,,,,,E,,,,,,,
1362,KW12H5,W70485,LG,K0,3,6,LG32,2900440536-005,0190326,CHEIP312,BW32,,,0,0190419,,,LG,KW12H5,K0,01,3,0181119,0190130,PR09,LG32,BW32,30,,2900440536-005,6,CHEIP312,1001-N0093008A00,15.000,ST,,,800000.00000,VND,,,12000000.00,,15.000,0.000,0190524,E,,0190526,,HNA,,10,,NITO 6M3/PC,,,,M,,,,,A,,,,,,,,,,Y,,,,,E,,,,,,,
1363,KWWHJ4,W69446,LG,00,6,0,LG24,2900440536-005,0190315,CHEIN944,M610,,,0,0190419,,,LG,KWWHJ4,00,01,6,0181103,0181103,VNW0007257,LG24,M610,7,,2900440536-005,0,CHEIN944,1001-O001300958A,150.000,PC,,,680000.00000,VND,,,102000000.00,,150.000,0.000,0190626,E,,0190628,,,,10,,OXY L?NG,,C3,,M,,,,,,,VN,,,,,,,,,,,,,E,,,,,,,
1364,KWWHJ4,W70692,LG,00,6,0,LG24,2900440536-005,0190328,CHEIN944,M610,,,0,0190419,,,LG,KWWHJ4,00,01,6,0181103,0181103,VNW0007257,LG24,M610,7,,2900440536-005,0,CHEIN944,1001-O001300958A,150.000,PC,,,680000.00000,VND,,,102000000.00,,150.000,0.000,0190626,E,,0190628,,,,10,,OXY L?NG,,C3,,M,,,,,,,VN,,,,,,,,,,,,,E,,,,,,,
1365,KWWHJ4,W71147,LG,00,6,0,LG24,2900440536-005,0190403,CHEIN944,M610,,,0,0190419,,,LG,KWWHJ4,00,01,6,0181103,0181103,VNW0007257,LG24,M610,7,,2900440536-005,0,CHEIN944,1001-O001300958A,150.000,PC,,,680000.00000,VND,,,102000000.00,,150.000,0.000,0190626,E,,0190628,,,,10,,OXY L?NG,,C3,,M,,,,,,,VN,,,,,,,,,,,,,E,,,,,,,
1366,KWWHJ4,W70214,LG,00,6,0,LG24,2900440536-005,0190322,CHEIN944,M610,,,0,0190419,,,LG,KWWHJ4,00,01,6,0181103,0181103,VNW0007257,LG24,M610,7,,2900440536-005,0,CHEIN944,1001-O001300958A,150.000,PC,,,680000.00000,VND,,,102000000.00,,150.000,0.000,0190626,E,,0190628,,,,10,,OXY L?NG,,C3,,M,,,,,,,VN,,,,,,,,,,,,,E,,,,,,,
1367,KWWHJ4,W69307,LG,00,6,0,LG24,2900440536-005,0190313,CHEIN944,M610,,,0,0190419,,,LG,KWWHJ4,00,01,6,0181103,0181103,VNW0007257,LG24,M610,7,,2900440536-005,0,CHEIN944,1001-O001300958A,150.000,PC,,,680000.00000,VND,,,102000000.00,,150.000,0.000,0190626,E,,0190628,,,,10,,OXY L?NG,,C3,,M,,,,,,,VN,,,,,,,,,,,,,E,,,,,,,
1368,JWWSR1,W68691,LG,K0,2,6,LG3,2900440536-005,0190306,CHEIP312,M2M2,,,0,0190419,,,LG,JWWSR1,K0,01,2,0171120,0171120,PR09,LG3,M2M2,30,,2900440536-005,6,CHEIP312,1001-N0093008A00,20.000,ST,,,1000000.00000,VND,,,20000000.00,,20.000,0.000,0191121,E,,0191123,,HNA,,10,,NITO 12PC/ST,,,,M,,,,,A,,,,,,,,,,Y,,,,,E,,,,,,,
1369,LW5DC2,W71525,LG,00,6,0,LG4,0201275452,0190406,LUBLOR37,M610,,,0,0190419,,,LG,LW5DC2,00,01,6,0190314,0190314,VNW0000341,LG4,M610,30,,0201275452,0,LUBLOR38,1121-01222200SH46A,1200.000,LT,,,42500.00000,VND,,,51000000.00,,1200.000,0.000,0190401,E,,0190403,,,,10,,Idemitsu,,C3,,0190416,,,,,,,VN,,,,,,,,,,,,,E,,,,,,,VND
1370,LW5DC2,W71525,LG,00,6,0,LG4,0201275452,0190406,LUBLOR37,M610,,,0,0190419,,,LG,LW5DC2,00,02,6,0190314,0190314,VNW0000341,LG4,M610,30,,0201275452,0,LUBLOR37,1121-01222200SH32A,600.000,LT,,,43975.00000,VND,,,26385000.00,,600.000,0.000,0190406,E,,0190409,,,,10,,Idemitsu,,C3,,0190416,,,,,,,VN,,,,,,,,,,,,,E,,,,,,,VND
1371,LW5RX6,W70037,LG,K0,5,6,LG14,0105222602,0190321,CHEIN170,B521,,,0,0190419,,,LG,LW5RX6,K0,01,5,0190213,0190213,PR09,LG14,B521,5,,0105222602,6,CHEIN170,1001-H0043326,210355.000,KG,,,3100.00000,VND,,,652100500.00,,210355.000,0.000,0190617,E,,0190619,,HVH2,,10,,HCl,,,,M,,,,,A,,,,,,,,,,Y,,,,,E,52,,,,521004,247850520.00000,VND
1372,KWNGG9,W70032,LG,K0,5,6,LG14,0105222602,0190321,CHEIN170,B521,,,0,0190419,,,LG,KWNGG9,K0,01,5,0181206,0181206,PR09,LG14,B521,5,,0105222602,6,CHEIN170,1001-H0043326,209949.000,KG,,,3100.00000,VND,,,650841900.00,,209949.000,0.000,0190321,E,,0190323,,HVH2,,10,,HCl,,,,M,,,,,A,,,,,,,,,,Y,,,,,E,52,,,,521004,247850520.00000,VND
1373,LW5E65,W71262,LG,00,5,0,LG3,0311010882,0190404,WACWD51,B512,,,0,0190419,,,LG,LW5E65,00,01,5,0190328,0191014,VNW0006524,LG3,B512,30,,0311010882,0,WACWD51,1410-056520017208,618.000,KG,0.000,,31000.00000,VND,,,19158000.00,,618.000,0.000,0190404,E,,0191014,,,,10,,NALCO 7208,,C3,,M,,,,,,,TL,,,,,,,,,,,,,E,52,,,,,13640000.00000,VND
1374,KW9TW5,W69166,LG,00,7,0,LG30,0106458103,0190312,RPGREV66,B781,,,0,0190419,,,LG,KW9TW5,00,01,7,0190111,0190111,VNW0000361,LG30,B781,90,,0106458103,0,RPGREV66,1511-260018030,105.000,KG,,,858000.00000,VND,,,90090000.00,,105.000,0.000,0190312,E,,0190314,,,,10,,AKASEL/AKA-RESIN PHENOLIC 21501124,,C3,,0190416,,,,,,,DK,,,,,,,,,,,,,D,,,,,,802000.00000,VND
1375,KW11Z1,W71607,LG,00,7,0,LG24,0303390976,0190408,WACMGJ10,B771,,,0,0190419,,,LG,KW11Z1,00,01,7,0190121,0190121,VNW0007257,LG24,B771,98,,0303390976,0,WACMGJ10,1408-K981620145023070403020101,1.000,CA,,,124100000.00000,VND,,,124100000.00,,1.000,0.000,0190408,E,,0190410,,,,10,,MESA,,C3,,0190502,,,,,,,US,,,,,,,,,,,,,E,,,,,MIXTURE 10TP,,
1376,LW04E6,W69496,LG,K0,3,6,LG14,3600999484,0190315,PASFPG08,BW32,,,0,0190419,,,LG,LW04E6,K0,01,3,0190227,0190227,PR09,LG14,BW32,20,,3600999484,6,PASFPG08,1203-1201813001UP450,100.000,GL,,,550000.00000,VND,,,55000000.00,,100.000,0.000,0200409,E,,0200411,,HNB1,,10,,MA366-10YR8/14,,,,M,,,,,A,,,,,,,,,,Y,,,,,E,,*,,,,,
1377,LW04E2,W69495,LG,K0,3,6,LG14,3600999484,0190315,PASPS55,BW32,,,0,0190419,,,LG,LW04E2,K0,01,3,0190226,0190226,PR09,LG14,BW32,20,,3600999484,6,PASPS55,1201-040833001,60.000,GL,,,180000.00000,VND,,,10800000.00,,60.000,0.000,0190315,E,,0190317,,HNB1,,10,,DR-700,,,,0190420,,,,,A,,,,,,,,,,Y,,,,,E,,,,,,,
1378,LW5UZ5,W68146,LG,K0,6,6,LG14,3600999484,0190228,PASFPG08,M610,,,0,0190419,,,LG,LW5UZ5,K0,01,6,0190213,0190213,PR09,LG14,M610,20,,3600999484,6,PASFPG08,1203-1201813001UP450,12.000,GL,,,550000.00000,VND,,,6600000.00,,12.000,0.000,0190228,E,,0190302,,HNB1,,10,,MA366-10YR8/14,,,,0190314,,,,,A,,,,,,,,,,Y,,,,,E,,,,,,,VND
1379,LW00W7,W68138,LG,K0,5,6,LG14,3600999484,0190228,PASFP216,B523,,,0,0190419,,,LG,LW00W7,K0,01,5,0190111,0190111,PR09,LG14,B523,20,,3600999484,6,PASFP216,1203-0800813001,30.000,GL,,,380000.00000,VND,,,11400000.00,,30.000,0.000,0190228,E,,0190302,,HNB1,,10,,815S-08,,,,0190228,,,,,A,,,,,,,,,,Y,,,,,E,,,,,,,
1380,LW6R74,W70784,LG,K0,3,6,LG3,0106596417,0190329,LUBLGP61,MW32,,,0,0190419,,,LG,LW6R74,K0,01,3,0190327,0190327,PR09,LG3,MW32,30,,0106596417,6,LUBLGP61,1122-1661250TGL,32.000,CA,,,600000.00000,VND,,,19200000.00,,32.000,0.000,0190329,E,,0190331,,HPG,,10,,TGL- 250B,,,,0190429,,,,,A,,,,,,,,,,Y,,,,,E,,,,,,700000.00000,VND
1381,LW00W0,W67534,LG,K0,4,6,LG14,3600999484,0190221,PASFP263,BW40,,,0,0190419,,,LG,LW00W0,K0,01,4,0190111,0190111,PR09,LG14,BW40,20,,3600999484,6,PASFP263,1203-0300213001,100.000,GL,,,310000.00000,VND,,,31000000.00,,100.000,0.000,0190221,E,,0190223,,HNB1,,10,,ALK-7.5GY5/4,,,,M,,,,,A,,,,,,,,,,Y,,,,,E,,,,,,,
1382,LW5QR8,W68145,LG,K0,6,6,LG14,3600999484,0190228,PASFP674,B610,,,0,0190419,,,LG,LW5QR8,K0,01,6,0190213,0190213,PR09,LG14,B610,20,,3600999484,6,PASFP674,1203-1202513001,5.000,GL,,,490000.00000,VND,,,2450000.00,,5.000,0.000,0190228,E,,0190302,,HNB1,,10,,MA366-7.5R9/20,,,,0190308,,,,,A,,,,,,,,,,Y,,,,,E,,,,,,510000.00000,VND
1383,KW1261,W71606,LG,00,7,0,LG18,0303390976,0190408,WACMGJ13,B771,,,0,0190419,,,LG,KW1261,00,01,7,0190110,0190110,VNW0008816,LG18,B771,98,,0303390976,0,WACMGJ13,1408-1581820209901,1.000,CA,,,44550000.00000,VND,,,44550000.00,,1.000,0.000,0190408,E,,0190410,,,,10,,MESA,,C3,,0190422,,,,,,,US,,,,,,,,,,,,,E,,,,,N2 + O2,,
1384,KWN3R7,W66441,LG,YA,6,0,,3600999484,0190130,PASPR498,B610,,,0,0190419,,,LG,KWN3R7,YA,01,6,0190313,0190313,VNW0000049,LG22,B610,15,,3600999484,0,PASPR498,1202-170383001960PR,58.000,GL,,,715000.00000,VND,,,41470000.00,,58.000,0.000,0190130,E,,0190314,,,,10,,960PR,,C3,,0190401,,,,,,,VN,,,,,,,,,,,,,E,,,,,,715000.00000,VND
1385,LW5TB2,W68137,LG,K0,6,6,LG14,3600999484,0190228,PASFPB66,B610,,,0,0190419,,,LG,LW5TB2,K0,01,6,0190213,0190213,PR09,LG14,B610,20,,3600999484,6,PASFPB66,1203-1203613001,141.000,GL,,,400000.00000,VND,,,56400000.00,,141.000,0.000,0190228,E,,0190302,,HNB1,,10,,MA366-5PB6/1,,,,0190308,,,,,A,,,,,,,,,,Y,,,,,E,,,,,,400000.00000,VND
1386,LW5PZ4,W69749,LG,K0,5,6,LG3,0201275452,0190318,LUBLOT69,B511,,,0,0190420,,,LG,LW5PZ4,K0,01,5,0190301,0190301,VNW0005270,LG3,B511,85,0201275452,0201275452,6,LUBLOT69,1121-11052200HD320,16.000,TK,,,9155000.00000,VND,,,146480000.00,,16.000,0.000,0190525,E,,0190528,,HIDM,,10,,Formosa-Idemitsu,,,,M,,,,,,,VN,,,,,,,,Y,,,,,E,,,,,CP51100089,8410000.00000,VND
1387,LW0552,W71657,LG,00,3,0,LG10,3002050643,0190409,WACIAA91,B331,,,0,0190420,,,LG,LW0552,00,01,3,0190405,0190405,VNW0005270,LG10,B331,70,,3002050643,0,WACIAA91,1403-566B05042742645,7.000,BX,,,1905000.00000,VND,,,13335000.00,,7.000,0.000,0190409,E,,0190411,,,,10,,HACH,,C3,,0190617,,,,,,,US,,,,,,,,,,,,,E,52,*,,,,,
1388,LW04Z6,W72133,LG,00,9,0,LG3,3600725726,0190416,PASPS395,B91A,,,0,0190420,,,LG,LW04Z6,00,01,9,0190402,0190402,VNW0006524,LG3,B91A,30,,3600725726,0,PASPS395,1201-0908420041521,40.000,LT,,,46250.00000,VND,,,1850000.00,,40.000,0.000,0190416,E,,0190418,,,,10,,RAINBOW,,C3,,0190506,,,,,,,VN,,,,,,,,,,,,,E,,,,,,,
1389,LW0422,W71098,LG,00,4,0,LG10,3600725726,0190402,PASFP305,BW40,,,0,0190420,,,LG,LW0422,00,01,4,0190315,0190315,VNW0005270,LG10,BW40,30,,3600725726,0,PASFP305,1203-0302513001,20.000,GL,,,340000.00000,VND,,,6800000.00,,20.000,0.000,0190402,E,,0190404,,,,10,,RAINBOW 101,,C3,,0190417,,,,,,,VN,,,,,,,,,,,,,E,,,,,,,
1390,KW8P79,W55023,LG,00, ,1, ,HIMAGTW,0190413,LUBCQ111           A,B415,, ,0,0190420,,,LG,KW8P79,00,01,4,0181204,0181204,N000013207,504,B415,120,,HIMAGTW,1,LUBCQ111,1124-5HA2200RL46,120000.000,LT,,,2.67000,USD,2.697,1.000000,320400.00,323604.00,120000.000,0.000,0190515,E,,0190518,,,,,,HIMAG MAGNETIC RL46,1.0100,C2,,0190424,,,,,,,TW,,,,,105.00,0.20,,,,,,,,,,,,,2.36100,VND
1391,KW5PZ5,W71524,LG,00,2,0,LG24,0201275452,0190406,LUBLOP63,MW27,,,0,0190420,,,LG,KW5PZ5,00,01,2,0190306,0190306,VNW0007257,LG24,MW27,30,,0201275452,0,LUBLOP63,1121-16222200SUPERCOATTW,3.000,TK,,,11960000.00000,VND,,,35880000.00,,3.000,0.000,0190406,E,,0190409,,,,10,,Idemitsu,,C3,,0190408,,,,,,,VN,,,,,,,,,,,,,E,,,,,H341-OIL,7500000.00000,VND
